"theta","phi","sum","Dmax1","Dmax2","d1","d2"
5,18,23,13.8371352898599,34.1334097140133,13.8371352898599,13.5242928882571
5.5,18,23.5,14.0025559539088,34.3020588558779,14.0025559539088,13.6560464770162
6,18,24,14.1593665698515,34.4637776650633,14.1593665698515,13.778830374329
6.5,18,24.5,14.307991886341,34.6189905164444,14.307991886341,13.8930926787621
7,18,25,14.4488228314079,34.7680878363858,14.4488228314079,13.9992466750494
7.5,18,25.5,14.5822198407117,34.9114294310302,14.5822198407116,14.0976735403603
8,18,26,14.7085158017482,35.049347430555,14.7085158017482,14.1887262345442
8.5,18,26.5,14.8280186647365,35.1821489001159,14.8280186647363,14.2727320977595
9,18,27,14.9410137633899,35.3101181606859,14.4924494208249,13.9549469082188
9.5,18,27.5,15.047765882496,35.4335188567122,14.0068982880562,13.50658655679
10,18,28,15.1485211039522,35.5525958022386,13.5454546724377,13.0812261249937
10.5,18,28.5,15.2435084584621,35.6675766326984,13.1063801782989,12.6771889931203
11,18,29,15.3329414063483,35.7786732858338,12.6881028681447,12.292959265309
11.5,18,29.5,15.417019167753,35.8860833320118,12.2891961952476,11.9271614452549
12,18,30,15.4959279197975,35.9899911715098,11.9083637833348,11.578545985444
12.5,18,30.5,15.5698418759658,36.0905691140348,11.5444226919171,11.2459727192349
13,18,31,15.6389242610103,36.1879783537731,11.1962925271331,10.9284011963562
13.5,18,31.5,15.7033281929845,36.2823698515787,10.8629848753035,10.6248787258717
14,18,32,15.7631974825621,36.3738851344561,10.5435910381846,10.3345308869781
14.5,18,32.5,15.8186673585477,36.4626570212449,10.2372777251491,10.0565546713345
15,18,33,15.8698651274064,36.5488102823331,9.94327549151823,9.79021031055742
15.5,18,33.5,15.9169107737055,36.6324622402921,9.660875636282,9.53481576901324
16,18,34,15.9599175075492,36.7137233175136,9.3894224796188,9.28974019511866
16.5,18,34.5,15.9989922643835,36.7926975362272,9.12830982879116,9.05440108177946
17,18,35,16.0342361619323,36.8694829756584,8.87697489000311,8.82825774298922
17.5,18,35.5,16.0657449184917,36.944172190554,8.63489548066359,8.61080806406573
18,18,36,16.0936092363374,37.0168525948308,8.40158659274537,8.40158663638157
18.5,18,36.5,16.1179151535899,37.0876068136905,8.17659538327577,8.2001586204517
19,18,37,16.1387443675202,37.1565130071863,7.95950168129236,8.00612081655504
19.5,18,37.5,16.1561745319614,37.2236451679031,7.74991101614796,7.81909492710638
20,18,38,16.1702795312091,37.2890733951371,7.54745670537515,7.63872978848515
20.5,18,38.5,16.1811297325483,37.3528641477109,7.35179525480736,7.46469544552859
21,18,39,16.1887922193237,37.4150804773409,7.16260319125919,7.29668314871223
21.5,18,39.5,16.1933310062759,37.4757822442817,6.97958005788946,7.13440425072255
22,18,40,16.1948072386958,37.5350263167957,6.8024417705435,6.97758775809011
22.5,18,40.5,16.1932793767939,37.5928667558486,6.63092230968816,6.82597848126419
23,18,41,16.1888033665457,37.6493549862901,6.46477150716394,6.67933783895708
23.5,18,41.5,16.181432798154,37.7045399556601,6.30375349242091,6.5374407899477
24,18,42,16.1712190531583,37.7584682816514,6.14764629406618,6.40007448209385
24.5,18,42.5,16.1582114411257,37.8111843891643,5.99624079780504,6.2670402630929
25,18,43,16.1424573267714,37.8627306377984,5.84933908925112,6.13814891551388
25.5,18,43.5,16.1240022482772,37.913147440552,5.70675471438793,6.01322269604952
26,18,44,16.1028900275072,37.962473374429,5.56831141522899,5.89209375454911
26.5,18,44.5,16.0791628727589,38.0107452835886,5.43384216704705,5.77460348263508
27,18,45,16.0528614746276,38.0579983756187,5.30318895732021,5.66060112339279
27.5,18,45.5,16.0240250955151,38.1042663114618,5.17620212453393,5.54994436064315
28,18,46,15.9926916532635,38.1495812894758,5.05273973294587,5.4424986150587
28.5,18,46.5,15.9588977993582,38.193974124072,4.93266717547903,5.33813602314772
29,18,47,15.9226789921014,38.2374743193336,4.81585677949763,5.23673540756884
29.5,18,47.5,15.8840695651276,38.2801101379845,4.70218676723695,5.13818130743982
30,18,48,15.8431027915997,38.3219086660475,4.59154177831047,5.04236438554806
5,18.5,23.5,14.0137887043359,34.2034918829251,14.0137887043359,13.6168058675047
5.5,18.5,24,14.1718143366752,34.3647459930801,14.1718143366752,13.7392369493862
6,18.5,24.5,14.3216729906544,34.5195128403019,14.3216729906544,13.853171117212
6.5,18.5,25,14.4637543445255,34.6681817290647,14.4637543445254,13.9590197733069
7,18.5,25.5,14.5984176721947,34.8111114316083,14.5984176721947,14.0571638063197
7.5,18.5,26,14.7259947789798,34.9486331237341,14.7259947789798,14.1479547678737
8,18.5,26.5,14.8467926050032,35.0810529882457,14.8467926050028,14.2317194033736
8.5,18.5,27,14.9610955393048,35.20865452912,14.5119281125562,13.9148472362584
9,18.5,27.5,15.06916748149,35.3317006332218,14.0268191122157,13.4677750277163
9.5,18.5,28,15.1712536824694,35.4504354111214,13.5657813553882,13.0436370090757
10,18.5,28.5,15.2675823914199,35.565085844142,13.1270786855624,12.640760754398
10.5,18.5,29,15.3583663323504,35.6758632610225,12.7091420456939,12.2576352763694
11,18.5,29.5,15.4438040304902,35.7829646644114,12.3105470136189,11.8928888010243
11.5,18.5,30,15.5240810060174,35.886573924712,11.9299989757664,11.5452750253768
12,18.5,30.5,15.5993708503509,35.9868628564991,11.5663173050627,11.2136575523571
12.5,18.5,31,15.6698361982628,36.0839921907676,11.2184234373047,10.8969985864734
13,18.5,31.5,15.7356296073869,36.1781124545855,10.8853298961576,10.5943483190953
13.5,18.5,32,15.7968943552493,36.2693647682793,10.5661302699363,10.3048344891651
14,18.5,32.5,15.8537651627039,36.3578815690337,10.2599919190642,10.0276573591906
14.5,18.5,33,15.9063688515761,36.443787268709,9.96614698195103,9.7620781604623
15,18.5,33.5,15.9548249433876,36.5271988527501,9.68388764232357,9.50741723586427
15.5,18.5,34,15.9992462052277,36.6082264262501,9.41255993001994,9.26304610329289
16,18.5,34.5,16.0397391481304,36.6869737125305,9.15155809184188,9.0283831925205
16.5,18.5,35,16.0764044827067,36.7635385089862,8.90032031969973,8.80288962998981
17,18.5,35.5,16.1093375362461,36.8380131044079,8.65832530282216,8.58606488117688
17.5,18.5,36,16.1386286350304,36.9104846615285,8.42508862296523,8.37744441003138
18,18.5,36.5,16.1643634551971,36.9810355681262,8.2001585507957,8.17659539273599
18.5,18.5,37,16.1866233451249,37.0497437596613,7.98311524565991,7.98311517896441
19,18.5,37.5,16.2054856219991,37.116683016101,7.77356499107694,7.79662696262508
19.5,18.5,38,16.2210238449335,37.181923235311,7.57114163373771,7.61677989350726
20,18.5,38.5,16.2333080667807,37.2455306851445,7.37550164963179,7.44324524244569
20.5,18.5,39,16.2424050665407,37.307568236139,7.18632386107331,7.27571601556767
21,18.5,39.5,16.2483785640874,37.3680955765403,7.00330650594663,7.1139035450925
21.5,18.5,40,16.2512894187586,37.4271694112002,6.82616640598971,6.95753742490653
22,18.5,40.5,16.2511958132044,37.48484364574,6.65463811843189,6.80636389661232
22.5,18.5,41,16.2481534237496,37.5411695572401,6.48847195890526,6.66014479432008
23,18.5,41.5,16.2422155784093,37.5961959525895,6.32743258955709,6.51865546434557
23.5,18.5,42,16.2334334035836,37.6499693155254,6.17129768133184,6.38168398263361
24,18.5,42.5,16.221855960364,37.7025339432929,6.0198587919666,6.24903174267402
24.5,18.5,43,16.2075303712968,37.7539320737712,5.87291863296481,6.12051076206634
25,18.5,43.5,16.1905019383694,37.8042040038321,5.73029097278474,5.99594379072604
25.5,18.5,44,16.1708142529177,37.8533881996283,5.59179925545263,5.87516286172067
26,18.5,44.5,16.1485092980897,37.9015213994473,5.45727752207462,5.75801022365727
26.5,18.5,45,16.1236275444426,37.948638709708,5.32656687031472,5.64433508417589
27,18.5,45.5,16.0962080392014,37.9947736946283,5.19951928308195,5.53399664632042
27.5,18.5,46,16.0662884896614,38.0399584600439,5.07599214918887,5.42685962119533
28,18.5,46.5,16.033905341173,38.0842237318211,4.95585093303733,5.32279689748498
28.5,18.5,47,15.9990938501134,38.127598929263,4.83896853304684,5.22168762304112
29,18.5,47.5,15.9618881522124,38.1701122338804,4.72522336921227,5.12341649460429
29.5,18.5,48,15.9223213265721,38.2117906538647,4.61450031246404,5.02787516097006
30,18.5,48.5,15.8804254556889,38.2526600845724,4.50668950338202,4.9349595439402
5,19,24,14.1831828649688,34.263097312641,14.1831828649688,13.6985971277414
5.5,19,24.5,14.3342634441209,34.4174063696088,14.3342634441209,13.8121942812299
6,19,25,14.477584386751,34.5656355054816,14.477584386751,13.9177297991908
6.5,19,25.5,14.613503777652,34.7081424312743,14.613503777652,14.0155835828378
7,19,26,14.7423523146949,34.8452573431916,14.7423523146948,14.1061060020444
7.5,19,26.5,14.8644359045313,34.9772855183687,14.8644359045308,14.1896227509482
8,19,27,14.9800379698703,35.1045096221959,14.530301624387,13.8736878251933
8.5,19,27.5,15.0894215050376,35.2271917639358,14.045672153094,13.4279381607265
9,19,28,15.1928309112809,35.3455753320957,13.5850751852531,13.0050546140986
9.5,19,28.5,15.2904936388677,35.4598866366028,13.1467777822525,12.6033703218358
10,19,29,15.3826216592939,35.5703363810991,12.7292134218591,12.2213778747166
10.5,19,29.5,15.4694127877573,35.6771209855125,12.3309602497552,11.8577103979457
11,19,30,15.5510518733649,35.7804237763692,11.9507256582733,11.5111247751935
11.5,19,30.5,15.6277118722504,35.880416060028,11.5873307809436,11.1804882445636
12,19,31,15.6995548168206,35.9772580920519,11.2396993542005,10.8647656539397
12.5,19,31.5,15.7667326926717,36.0710999542595,10.9068458724361,10.5630108315245
13,19,32,15.8293882332711,36.1620823495528,10.5878646065076,10.2743536781892
13.5,19,32.5,15.8876556412626,36.2503373233757,10.2819243709476,9.99799576917026
14,19,33,15.9416612441737,36.3359889195865,9.98825947079924,9.73320257985795
14.5,19,33.5,15.9915240913787,36.4191537775947,9.70616268441443,9.47929504129745
15,19,34,16.0373564983641,36.4999416768097,9.43498084138948,9.23564676990015
15.5,19,34.5,16.0792645436407,36.5784560337461,9.174109565083,9.00167798118267
16,19,35,16.1173485230375,36.6547943565206,8.9229879472236,8.776851223636
16.5,19,35.5,16.1517033655772,36.7290486609398,8.68109586176432,8.56066782639628
17,19,36,16.1824190146696,36.8013058519145,8.44794908341406,8.35266453341123
17.5,19,36.5,16.2095807779444,36.8716480735256,8.22309728442908,8.15240970477649
18,19,37,16.2332696486929,36.9401530307051,8.00612065179757,7.95950155117142
18.5,19,37.5,16.2535626015646,37.006894285184,7.79662713629649,7.77356515831788
19,19,38,16.2705328648898,37.0719415280748,7.59425020512371,7.59425026847338
19.5,19,38.5,16.2842501717539,37.1353608312145,7.39864712605987,7.42122893609113
20,19,39,16.2947809917268,37.1972148791737,7.20949710762736,7.25419489565142
20.5,19,39.5,16.302188744963,37.2575631836444,7.02649934828656,7.09286100235497
21,19,40,16.3065340002127,37.3164622817488,6.84937110836667,6.9369574510102
21.5,19,40.5,16.3078746581346,37.3739659196592,6.67784755999033,6.78623147734309
22,19,41,16.306266121163,37.4301252227817,6.5116786765578,6.64044467509592
22.5,19,41.5,16.301761451064,37.4849888536376,6.35062951324868,6.49937349521705
23,19,42,16.2944115152049,37.5386031584682,6.19447909769442,6.3628073700585
23.5,19,42.5,16.2842651224655,37.5910123034903,6.04301889176827,6.23054769249279
24,19,43,16.2713691496344,37.6422584016464,5.89605127168801,6.10240672867246
24.5,19,43.5,16.2557686590548,37.6923816306124,5.75339077820949,5.97820793388403
25,19,44,16.237507008215,37.7414203427608,5.61486138292013,5.85778446846076
25.5,19,44.5,16.216625951916,37.7894111677097,5.48029686785418,5.74097826203153
26,19,45,16.1931657375949,37.8363891080355,5.34953952471929,5.62763962817627
26.5,19,45.5,16.1671651943266,37.8823876286751,5.22244031588822,5.51762736036753
27,19,46,16.1386618159877,37.9274387404976,5.09885762857522,5.41080726729269
27.5,19,46.5,16.1076918390184,37.9715730784839,4.97865732980759,5.30705245515824
28,19,47,16.0742903151857,38.0148199749168,4.86171207316358,5.20624220144616
28.5,19,47.5,16.0384911797155,38.0572075279481,4.7479004215006,5.10826196541505
29,19,48,16.0003273151296,38.0987626658807,4.63710745939941,5.01300310220561
29.5,19,48.5,15.9598306110985,38.1395112074742,4.52922382373585,4.92036210644893
30,19,49,15.9170320205923,38.1794779185589,4.42414498708791,4.83024076651731
5,19.5,24.5,14.3457622879288,34.3126788801683,14.3457622879287,13.7701655691978
5.5,19.5,25,14.4903119048732,34.4604569749285,14.4903119048732,13.875380183058
6,19.5,25.5,14.6274770082181,34.602530271516,14.6274770082181,13.9729361068874
6.5,19.5,26,14.757587163204,34.7392279613936,14.7575871632039,14.0631831467289
7,19.5,26.5,14.8809472197153,34.8708543927793,14.8809472197151,14.1464458166798
7.5,19.5,27,14.9978396125467,34.9976913709514,14.5475686909093,13.8314719870507
8,19.5,27.5,15.1085264107165,35.1200002076094,14.0634554551646,13.3870785282779
8.5,19.5,28,15.213251147197,35.2380235506625,13.6033348720681,12.9654823618931
9,19.5,28.5,15.3122404560254,35.3519870214076,13.1654758306468,12.5650201111665
9.5,19.5,29,15.4057055400418,35.4621006823442,12.7483154685233,12.184189876661
10,19.5,29.5,15.4938434893483,35.5685603557209,12.350434770727,11.8216292252342
10.5,19.5,30,15.5768384679038,35.6715488102263,11.9705420063347,11.4760979084246
11,19.5,30.5,15.6548627833856,35.7712368309572,11.6074619284261,11.1464673182655
11.5,19.5,31,15.7280778534959,35.8677841858408,11.2601200574532,10.8317060671639
12,19.5,31.5,15.7966350802186,35.9613405000171,10.9275312760235,10.5308690626473
12.5,19.5,32,15.860676642093,36.0520460482482,10.6087925821964,10.2430901652813
13,19.5,32.5,15.9203362133327,36.1400324741817,10.3030741053217,9.9675732581107
13.5,19.5,33,15.9757396175469,36.2254234442273,10.0096112238119,9.70358572018251
14,19.5,33.5,16.0270054228965,36.3083352428767,9.72769843634855,9.4504508791659
14.5,19.5,34,16.0742454847119,36.3888773154953,9.45668325148555,9.20754415779569
15,19.5,34.5,16.1175654409027,36.4671527639156,9.19596223153728,8.97428685001402
15.5,19.5,35,16.1570651648773,36.5432587995501,8.9449759938882,8.75014434920904
16,19.5,35.5,16.1928391801633,36.6172871582138,8.70320523378844,8.53461899302993
16.5,19.5,36,16.224977040448,36.6893244803778,8.47016629669486,8.3272485296323
17,19.5,36.5,16.2535636783574,36.7594526601697,8.24540996203733,8.12760307610066
17.5,19.5,37,16.2786797259275,36.827749166076,8.02851653245434,7.93528181028637
18,19.5,37.5,16.3004018094097,36.8942873359893,7.81909515113749,7.74991125704175
18.5,19.5,38,16.3188028207746,36.9591366489614,7.61677985852035,7.57114157635322
19,19.5,38.5,16.3339521680296,37.0223629757818,7.42122865032102,7.3986469548286
19.5,19.5,39,16.3459160062526,37.0840288102805,7.2321214101858,7.23212138093512
20,19.5,39.5,16.3547574510492,37.1441934830635,7.04915737064857,7.07127848831998
20.5,19.5,40,16.3605367759694,37.2029133592181,6.87205444299939,6.91584935695553
21,19.5,40.5,16.3633115952711,37.2602420213745,6.70054798426043,6.76558158618717
21.5,19.5,41,16.363137033279,37.3162304393709,6.53438946473394,6.6202388643092
22,19.5,41.5,16.3600658814694,37.3709271276554,6.3733431743618,6.47959703032465
22.5,19.5,42,16.354148744303,37.4243782914439,6.2171887845951,6.3434462958427
23,19.5,42.5,16.3454341747308,37.4766279625614,6.06571836760536,6.21158912681677
23.5,19.5,43,16.3339688002141,37.5277181258063,5.91873478622278,6.08383820504489
24,19.5,43.5,16.3197974400202,37.5776888365994,5.77605235462296,5.96001720903253
24.5,19.5,44,16.3029632144875,37.6265783306123,5.63749578533398,5.8399600108555
25,19.5,44.5,16.2835076468909,37.674423126004,5.50289916751673,5.72350930416736
25.5,19.5,45,16.2614707584818,37.7212581188428,5.37210459294919,5.61051548514345
26,19.5,45.5,16.2368911572285,37.7671166722364,5.24496364148214,5.50083784343593
26.5,19.5,46,16.2098061207333,37.8120306996492,5.12133502068257,5.39434297702473
27,19.5,46.5,16.1802516737667,37.8560307428439,5.00108456955819,5.29090391221248
27.5,19.5,47,16.1482626608163,37.8991460448492,4.88408492395319,5.19040016197661
28,19.5,47.5,16.1138728140197,37.9414046183181,4.77021566933403,5.09271816211615
28.5,19.5,48,16.0771148168143,37.9828333096143,4.65936156818853,4.99774919726365
29,19.5,48.5,16.0380203636161,38.0234578589345,4.55141327313746,4.90539032411513
29.5,19.5,49,15.9966202158066,38.0633029567497,4.44626655132347,4.81554313232131
30,19.5,49.5,15.9529442542923,38.1023922968262,4.34382256160507,4.72811458283868
5,20,25,14.5019359296423,34.3526541471576,14.5019359296423,13.8319737628033
5.5,20,25.5,14.6403362997775,34.4942829951085,14.6403362997775,13.9292245089381
6,20,26,14.7716981643142,34.6305530528879,14.7716981643142,14.0191892834523
6.5,20,26.5,14.8963252931546,34.76176771662,14.8963252931545,14.1021913873424
7,20,27,15.0144991116701,34.8882079100099,14.5637282607227,13.7882030888064
7.5,20,27.5,15.1264807436142,35.0101341272946,14.0801678731562,13.3451999359332
8,20,28,15.2325128351378,35.1277882573064,13.6205579646399,12.9249223319373
8.5,20,28.5,15.3328211867887,35.24139521553,13.1831714559091,12.5257131563009
9,20,29,15.4276162166673,35.3511644073252,12.7664471001469,12.146074500269
9.5,20,29.5,15.5170942747708,35.4572910423489,12.3689679174877,11.7846472771728
10,20,30,15.6014388258852,35.5599573175335,11.9894470905351,11.4401972137015
10.5,20,30.5,15.6808215161096,35.6593334837079,11.6267095322974,11.111597954783
11,20,31,15.7554031361488,35.7555788089962,11.2796827247522,10.7978210152992
11.5,20,31.5,15.8253344928449,35.8488424504656,10.9473842243543,10.4979251515109
12,20,32,15.8907571989815,35.9392642440558,10.6289128299813,10.2110467273759
12.5,20,32.5,15.951804390162,36.026975421593,10.3234392269317,9.93639177755282
13,20,33,16.0086013764957,36.1120992626204,10.0302007662295,9.6732299392519
13.5,20,33.5,16.0612662359002,36.1947516878564,9.74849298273666,9.42088680569513
14,20,34,16.1099103550321,36.2750418002881,9.47766516246987,9.17873975697777
14.5,20,34.5,16.1546389231546,36.3530723792137,9.21711462666124,8.94621267827181
15,20,35,16.1955513836503,36.4289403319389,8.96628327847888,8.72277145160775
15.5,20,35.5,16.2327418473526,36.5027371073011,8.72465150806478,8.50791991504599
16,20,36,16.2662994714072,36.5745490747335,8.49173852282911,8.30119834870999
16.5,20,36.5,16.2963088069682,36.6444578721738,8.26709448014496,8.10217738494899
17,20,37,16.3228501186755,36.7125407257635,8.05030089320532,7.91045774773072
17.5,20,37.5,16.3459996785476,36.7788707439718,7.84096788148652,7.72566705832841
18,20,38,16.3658300366438,36.843517188499,7.63872982449593,7.54745690908523
18.5,20,38.5,16.3824102706081,36.9065457240707,7.44324549846727,7.37550175016221
19,20,39,16.3958062159888,36.9680186490168,7.25419477009098,7.20949700727678
19.5,20,39.5,16.4060806790355,37.0279951083392,7.07127832396008,7.04915724579953
20,20,40,16.4132936335082,37.0865312907982,6.89421454009546,6.89421449731775
20.5,20,40.5,16.4175024028765,37.143680611401,6.72273866038854,6.74441700855019
21,20,41,16.4187618291574,37.1994938805366,6.55660226606018,6.59952860037043
21.5,20,41.5,16.4171244295174,37.2540194608851,6.39557129005263,6.45932676838675
22,20,42,16.4126405416566,37.3073034131183,6.23942506093575,6.3236019765583
22.5,20,42.5,16.4053584588998,37.3593896313164,6.08795589045873,6.19215722796825
23,20,43,16.3953245558301,37.4103199689364,5.94096722885658,6.06480572999337
23.5,20,43.5,16.3825834052258,37.4601343560937,5.79827441016296,5.94137254633976
24,20,44,16.3671778869918,37.5088709088468,5.6597010311315,5.82169086361727
24.5,20,44.5,16.3491492897142,37.5565660311148,5.52508202024266,5.70560407401115
25,20,45,16.3285374054117,37.6032545098006,5.39426053433281,5.59296403948948
25.5,20,45.5,16.3053806180051,37.6489696036418,5.26708769894972,5.48362973963463
26,20,46,16.2797159859841,37.6937431262677,5.14342254673495,5.37746799832282
26.5,20,46.5,16.2515793197056,37.7376055238972,5.02313088811809,5.27435222450041
27,20,47,16.2210052537248,37.7805859480778,4.90608638309642,5.17416311769593
27.5,20,47.5,16.1880273145217,37.8227123238303,4.79216772910484,5.07678650655505
28,20,48,16.1526779839607,37.8640114135349,4.68126068009028,4.98211454808539
28.5,20,48.5,16.1149887587892,37.9045088768649,4.57325579128899,4.89004452853118
29,20,49,16.0749902064581,37.9442293270523,4.46804969154664,4.80047868640307
29.5,20,49.5,16.032712017523,37.9831963837418,4.36554267315718,4.71332396955618
30,20,50,15.9881830548655,38.0214327226752,4.26564075328795,4.62849137500833
5,20.5,25.5,14.6520806730452,34.3834088455008,14.6520806730452,13.8844521503951
5.5,20.5,26,14.7846842434183,34.5192408936896,14.7846842434182,13.9741276940519
6,20.5,26.5,14.9105689537494,34.6500337972634,14.9105689537491,14.0568631318221
6.5,20.5,27,15.0300151985552,34.7760675769609,14.5787784993007,13.7438841783628
7,20.5,27.5,15.1432831364387,34.8976018897187,14.09580830802,13.3023050856402
7.5,20.5,28,15.2506145082511,35.0148778468717,13.63674378794,12.8833777539193
8,20.5,28.5,15.3522342638551,35.128119640964,13.1998625255248,12.4854517490768
8.5,20.5,29,15.4483520205874,35.237536004269,12.7836056496147,12.1070331847791
9,20.5,29.5,15.5391633733874,35.3433215189856,12.3865596901878,11.7467681444914
9.5,20.5,30,15.6248510738966,35.445657796415,12.0074388079402,11.4034252158193
10,20.5,30.5,15.7055860935644,35.544714540153,11.6450716830079,11.0758823216584
10.5,20.5,31,15.7815285838534,35.640650506392,11.2983865268866,10.763113921239
11,20.5,31.5,15.8528287449794,35.7336143727671,10.9664036244287,10.4641817686264
11.5,20.5,32,15.9196276131857,35.8237455257467,10.6482233373326,10.1782254732418
12,20.5,32.5,15.9820577753272,35.9111747753417,10.3430181804031,9.90445356768702
12.5,20.5,33,16.0402440184698,35.996025004841,10.0500266134788,9.6421374341188
13,20.5,33.5,16.0943039212964,36.0784117623615,9.76854546091694,9.3906055991418
13.5,20.5,34,16.1443483933068,36.1584438002032,9.49792555738935,9.14923690845193
14,20.5,34.5,16.1904821671073,36.2362235673035,9.23756536227465,8.91745718309575
14.5,20.5,35,16.2328042484817,36.3118476594812,8.98690740528169,8.69473404259726
15,20.5,35.5,16.2714083284026,36.3854072316316,8.7454339564916,8.48057318749547
15.5,20.5,36,16.3063831606842,36.456988375573,8.51266395612919,8.27451584323067
16,20.5,36.5,16.3378129085696,36.5266724668361,8.28814938075562,8.07613484289041
16.5,20.5,37,16.3657774631904,36.5945364833363,8.07147242776851,7.88503136811277
17,20.5,37.5,16.3903527365237,36.6606532985521,7.86224362554421,7.70083491389057
17.5,20.5,38,16.4116109311927,36.7250919515573,7.66009797178257,7.52319716141881
18,20.5,38.5,16.4296207892175,36.7879178960131,7.4646951825873,7.35179482256159
18.5,20.5,39,16.4444478216026,36.8491932300054,7.27571611650168,7.18632387675417
19,20.5,39.5,16.4561545204594,36.9089769084277,7.09286108916612,7.02649947561182
19.5,20.5,40,16.4648005551902,36.9673249394342,6.91584914702248,6.87205447721403
20,20.5,40.5,16.470442954111,37.0242905663413,6.74441702654272,6.72273850030493
20.5,20.5,41,16.4731362727548,37.0799244362195,6.57831582492299,6.57831576843737
21,20.5,41.5,16.4729327499785,37.134274756298,6.41731239897293,6.43856469156047
21.5,20.5,42,16.4698824528887,37.1873874391967,6.26118616870075,6.3032761645377
22,20.5,42.5,16.4640334115062,37.2393062379082,6.1097296702535,6.17225375226616
22.5,20.5,43,16.4554317440041,37.290072871361,5.96274781356363,6.04531196644365
23,20.5,43.5,16.4441217732773,37.3397271413239,5.82005449969845,5.92227531480684
23.5,20.5,44,16.4301461355318,37.38830704134,5.68147525774573,5.80297858956705
24,20.5,44.5,16.4135458815209,37.4358488583162,5.54684449990872,5.68726483504955
24.5,20.5,45,16.3943605709997,37.4823872673405,5.41600585752855,5.57498694851458
25,20.5,45.5,16.3726283609188,37.527955420248,5.28881079605458,5.46600397708174
25.5,20.5,46,16.3483860878329,37.5725850284099,5.16511799618506,5.36018321685633
26,20.5,46.5,16.3216693449588,37.6163064401828,5.044794780909,5.25739907625775
26.5,20.5,47,16.2925125542811,37.6591487134129,4.9277139512503,5.15753201835773
27,20.5,47.5,16.2609490340692,37.7011396833625,4.81375496847808,5.06046848907651
27.5,20.5,48,16.2270110621409,37.7423060263898,4.70280343378439,4.96610081322465
28,20.5,48.5,16.1907299351767,37.7826733196912,4.59475033628201,4.87432647218818
28.5,20.5,49,16.1521360243686,37.8222660973846,4.48949212131393,4.78504847653155
29,20.5,49.5,16.1112588276604,37.8611079031949,4.38693011155958,4.69817374667761
29.5,20.5,50,16.0681270188185,37.8992213399776,4.28696991004485,4.61361431471656
30,20.5,50.5,16.0227684935513,37.9366281163012,4.18952165037742,4.53128565094758
5,21,26,14.796544411576,34.4052999606506,14.796544411576,13.928001950948
5.5,21,26.5,14.9236771167897,34.53566114368,14.9236771167897,14.0104641370932
6,21,27,15.0443866915919,34.6612789117249,14.5927181750019,13.6985181010729
6.5,21,27.5,15.1589323096227,34.7824120646474,14.110374952354,13.2583968852468
7,21,28,15.2675547880244,34.8993009179234,13.6518917253259,12.8408527371258
7.5,21,28.5,15.3704782088437,35.0121689240834,13.2155487128968,12.4442398486115
8,21,29,15.4679113726904,35.1212241264184,12.7997911523143,12.0670704695797
8.5,21,29.5,15.5600491045507,35.2266604648513,12.4032083461763,11.707994744388
9,21,30,15.6470734290047,35.3286589512219,12.0245168206145,11.3657851015326
9.5,21,30.5,15.7291546298315,35.4273887289689,11.6625468974801,11.0393233458956
10,21,31,15.8064522070557,35.5230080302633,11.3162297257169,10.7275867458949
10.5,21,31.5,15.8791157428282,35.6156650419858,10.9845882901506,10.4296418202942
11,21,32,15.9472856861119,35.7054986905186,10.6667230043637,10.1446291617655
11.5,21,32.5,16.0110940649156,35.7926393540956,10.3618093955023,9.87176090153405
12,21,33,16.0706651337596,35.8772095103932,10.0690868689933,9.61031067552859
12.5,21,33.5,16.1261159631374,35.9593243261276,9.78785428697784,9.35960919812779
13,21,34,16.1775569769459,36.0390921946299,9.51746238802006,9.11903698659052
13.5,21,34.5,16.225092443159,36.1166152266745,9.25731232979939,8.88802219090594
14,21,35,16.2688209224218,36.1919896992371,9.0068466425949,8.66603403172671
14.5,21,35.5,16.3088356787112,36.2653064663296,8.76555001219253,8.45258056341678
15,21,36,16.3452250557508,36.3366513355987,8.53294132805151,8.24720360440751
15.5,21,36.5,16.3780728224635,36.4061054139713,8.30857328335436,8.04947721798637
16,21,37,16.4074584903889,36.4737454252745,8.0920290581662,7.85900443932909
16.5,21,37.5,16.4334576056812,36.5396440024461,7.88292040160666,7.67541579009436
17,21,38,16.4561420180292,36.6038699566765,7.68088288052035,7.49836476759442
17.5,21,38.5,16.4755801285939,36.6664885255775,7.48557667606149,7.32752834849309
18,21,39,16.4918371188476,36.7275616022621,7.29668305375468,7.16260329297479
18.5,21,39.5,16.504975162004,36.7871479470258,7.11390343781088,7.00330637783038
19,21,40,16.5150536185638,36.8453033831512,6.93695743349966,6.84937107173812
19.5,21,40.5,16.5221292173466,36.9020809782096,6.76558188421457,6.70054829419831
20,21,41,16.5262562232466,36.9575312120959,6.59952855557547,6.55660237165588
20.5,21,41.5,16.5274865928332,37.011702132917,6.43856457609376,6.41731231325957
21,21,42,16.5258701188064,37.0646395017448,6.28247056211561,6.28247049063548
21.5,21,42.5,16.5214545642252,37.1163869271522,6.13103842173361,6.15188033663485
22,21,43,16.514285787341,37.166985990362,5.98407401595438,6.02535767292004
22.5,21,43.5,16.5044078577898,37.2164763617657,5.84139141470864,5.90272686144738
23,21,44,16.4918631648317,37.2648959094974,5.70281645785208,5.78382377498852
23.5,21,44.5,16.476692518261,37.3122808006883,5.56818455377018,5.66849250315984
