"theta","phi","sum","Dmax1","Dmax2","d1","d2"
13.5,10.5,24,13.8439809204097,35.6305623711746,3.69947250851365,3.74088544620923
14,10.5,24.5,13.9728025704336,35.7910300144983,3.56948011911463,3.61715376559901
14.5,10.5,25,14.0936456277995,35.9451750826673,3.44600889211198,3.49978148048828
15,10.5,25.5,14.2068846161053,36.0933695632027,3.32860252721062,3.38831891166278
15.5,10.5,26,14.3128655719219,36.2359568306791,3.2168448604806,3.28235632239641
16,10.5,26.5,14.4119087439285,36.3732543460635,3.11035700617599,3.18152044521419
16.5,10.5,27,14.5043109921126,36.5055560561269,3.00879181518891,3.08546978164408
17,10.5,27.5,14.590347925206,36.6331345311027,2.91183204282192,2.99389201444729
17.5,10.5,28,14.670275809077,36.75624287331,2.81918675754696,2.90650093075001
18,10.5,28.5,14.744333274205,36.8751164248691,2.73058804416339,2.82303319739619
18.5,10.5,29,14.8127428464861,36.9899742987574,2.64578954582615,2.74324655492098
19,10.5,29.5,14.8757123223275,37.1010207541643,2.56456445365258,2.66691806405936
19.5,10.5,30,14.9334360061984,37.2084464343108,2.48670272737145,2.59384158321936
20,10.5,30.5,14.9860958264179,37.3124294825166,2.41201083038417,2.52382684047935
20.5,10.5,31,15.0338623429273,37.4131365502604,2.34030911483495,2.45669768485852
21,10.5,31.5,15.0768956590474,37.5107237092352,2.27143133323022,2.39229094580197
21.5,10.5,32,15.1153462477212,37.6053372778976,2.20522283237944,2.33045487611368
22,10.5,32.5,15.1493557014506,37.6971145717211,2.14153997986328,2.27104871278559
22.5,10.5,33,15.1790574140189,37.7861845852442,2.08024928000805,2.21394159931367
23,10.5,33.5,15.2045772011247,37.8726686130398,2.02122579724664,2.15901109505034
23.5,10.5,34,15.2260338662165,37.9566808158932,1.96435366984404,2.10614381699364
24,10.5,34.5,15.2435397170834,38.0383287377471,1.90952429857483,2.05523338541515
24.5,10.5,35,15.2572010381286,38.1177137783379,1.85663620993866,2.00618055885499
25,10.5,35.5,15.2671185226919,38.1949316258895,1.80559419598018,1.95889240989431
25.5,10.5,36,15.2733876693056,38.270072653751,1.7563097692068,1.91328194680847
26,10.5,36.5,15.2760991453406,38.343222284433,1.70869908987587,1.86926771082633
26.5,10.5,37,15.2753391211274,38.4144613241277,1.66268422481207,1.82677357346676
27,10.5,37.5,15.2711895773065,38.4838662704682,1.61819145942419,1.78572727904989
27.5,10.5,38,15.2637285878723,38.5515095959896,1.57515140731523,1.74606139287326
28,10.5,38.5,15.2530305811212,38.6174600095041,1.53349934283479,1.70771266201575
28.5,10.5,39,15.2391665804844,38.6817826973689,1.49317362607525,1.67062098792682
29,10.5,39.5,15.2222044270277,38.7445395464306,1.45411684582456,1.63473049290505
29.5,10.5,40,15.2022089852216,38.8057893502491,1.41627384024478,1.59998743055781
30,10.5,40.5,15.1792423334271,38.8655880000455,1.37959368182135,1.56634233819257
5,11,16,10.2205989305556,31.6669395110721,7.32949267938058,7.22231229380533
5.5,11,16.5,10.5712550361642,32.0208240944964,6.96477781478142,6.86843617965087
6,11,17,10.8995544139465,32.3540316655214,6.62815590118718,6.54221694705701
6.5,11,17.5,11.2072698224168,32.6683346088833,6.3166020504614,6.24066406010637
7,11,18,11.4959772183971,32.9653083797381,6.02750695202366,5.96119850961742
7.5,11,18.5,11.7670823690881,33.2463581157697,5.75860802790358,5.70158400885934
8,11,19,12.0218432622185,33.5127410473884,5.50793408512214,5.45987292275051
8.5,11,19.5,12.2613890684623,33.7655854602048,5.27375874961842,5.23435985429215
9,11,20,12.4867362594748,34.0059068131339,5.05456545176965,5.02354703116394
9.5,11,20.5,12.6988023671727,34.234621497752,4.84901454462055,4.82611172840752
10,11,21,12.8984177773816,34.4525586320311,4.65591988211672,4.64088292325401
10.5,11,21.5,13.0863358778367,34.6604702084362,4.47422713022235,4.46682024921649
11,11,22,13.263241822343,34.8590398581916,4.30299523040751,4.30299526074373
11.5,11,22.5,13.4297601263557,35.0488904469776,4.14138291542111,4.14857796834827
12,11,23,13.5864612718096,35.2305906798851,3.98863503187611,4.00282384069114
12.5,11,23.5,13.7338674687522,35.4046608631843,3.84407240192838,3.86506340751196
13,11,24,13.8724576967461,35.571577945872,3.70708227376291,3.73469271873762
13.5,11,24.5,14.0026721289302,35.7317799438876,3.5771105218062,3.61116573702884
14,11,25,14.1249160251648,35.8856698334219,3.45365478747035,3.49398779457772
14.5,11,25.5,14.239563167131,36.0336189861913,3.33625884289405,3.38270959981925
15,11,26,14.346958897043,36.1759702083329,3.22450751869026,3.27692264805535
15.5,11,26.5,14.4474228123247,36.3130404352744,3.11802141865743,3.17625348643126
16,11,27,14.5412511608468,36.4451231271743,3.01645477859321,3.08036203612878
16.5,11,27.5,14.6287189748342,36.572490403041,2.91948997756763,2.98893595487349
17,11,28,14.7100819761076,36.6953949461968,2.82683622049304,2.90168930711861
17.5,11,28.5,14.7855782807406,36.8140717091661,2.738226380567,2.81835966662181
18,11,29,14.8554299273404,36.9287394421969,2.65341409806418,2.7387052064788
18.5,11,29.5,14.9198442498751,37.0396020663388,2.57217266417826,2.662503032598
19,11,30,14.9790151131842,37.1468499092135,2.49429256048604,2.58954769179067
19.5,11,30.5,15.0331240269293,37.2506608192342,2.41957992524597,2.51964871446641
20,11,31,15.0823411517063,37.3512011719974,2.34785588800918,2.45263090260667
20.5,11,31.5,15.1268262093024,37.448626780828,2.27895380970514,2.38833077406829
21,11,32,15.1667293075802,37.5430837219605,2.21271932984719,2.3265970218619
21.5,11,32.5,15.2021916891813,37.6347090835502,2.14900899808731,2.26728917360095
22,11,33,15.2333464121294,37.7236316465923,2.08768941372609,2.21027643930474
22.5,11,33.5,15.2603189694455,37.8099725048633,2.0286359289399,2.15543702564468
23,11,34,15.2832278540539,37.8938456301615,1.97173244118184,2.10265715043957
23.5,11,34.5,15.3021850745276,37.9753583883967,1.91687068966755,2.05183105845643
24,11,35,15.3172966265873,38.0546120114435,1.86394910687185,2.00285944817036
24.5,11,35.5,15.3286629247176,38.1317020291194,1.81287288626504,1.95564945789405
25,11,36,15.3363791977752,38.2067186651652,1.76355328583575,1.91011473374314
25.5,11,36.5,15.3405358520416,38.2797472006795,1.71590667687136,1.86617341178461
26,11,37,15.3412188047994,38.3508683080842,1.66985514645475,1.82374942181272
26.5,11,37.5,15.338509791182,38.4201583583747,1.62532493351493,1.78277110295882
27,11,38,15.3324866467579,38.4876897041121,1.5822469729354,1.74317088425954
27.5,11,38.5,15.3232235680549,38.5535309403647,1.54055630427195,1.70488550558698
28,11,39,15.3107913530019,38.6177471455773,1.50019160097446,1.66785533920713
28.5,11,39.5,15.2952576230695,38.6804001041464,1.4610951628624,1.63202414620855
29,11,40,15.2766870287071,38.7415485123025,1.42321237154152,1.59733873577495
29.5,11,40.5,15.2551414395215,38.8012481687415,1.38649185769244,1.56374930776604
30,11,41,15.2306801204976,38.8595521513085,1.35088501491056,1.53120842111138
5,11.5,16.5,10.57973522149,31.9652889830428,6.97036518855863,6.8565242485042
5.5,11.5,17,10.9091364182797,32.2979186576482,6.63398293690678,6.530870629863
6,11.5,17.5,11.2179860590995,32.6116764917108,6.32264204375541,6.2298408699559
6.5,11.5,18,11.5078572405026,32.9081352080055,6.03373599550591,5.95085995302773
7,11.5,18.5,11.7801531648479,33.1886975072252,5.76500479121461,5.69169558055111
7.5,11.5,19,12.0361295115923,33.4546184393103,5.51447950927798,5.45040367330585
8,11.5,19.5,12.2769133668303,33.7070243330366,5.28043604359899,5.22528175410103
8.5,11.5,20,12.5035193133856,33.9469288861644,5.06135903006093,5.01483433389761
9,11.5,20.5,12.7168631662367,34.1752469009322,4.85591102213384,4.81774148190467
9.5,11.5,21,12.9177737457207,34.3928060573364,4.66290680842935,4.63283413241799
10,11.5,21.5,13.107003007943,34.6003570436288,4.48129333650099,4.45907332270334
10.5,11.5,22,13.2852347937464,34.7985823053822,4.31013055067929,4.29553245649664
11,11.5,22.5,13.4530924111289,34.9881036280139,4.14857793116927,4.14138288262197
11.5,11.5,23,13.6111452286265,35.1694887302847,3.99588175200119,3.99588177011882
12,11.5,23.5,13.7599144269631,35.3432570160749,3.85136298864175,3.8583601161684
12.5,11.5,24,13.8998780317195,35.509884607188,3.71440981244561,3.72821552537471
13,11.5,24.5,14.0314753297306,35.6698087598929,3.58446853830203,3.60490271397164
13.5,11.5,25,14.1551107554879,35.8234317514817,3.46103763970319,3.4879279955938
14,11.5,25.5,14.2711573202908,35.9711243095843,3.34366113892813,3.37684283745891
14.5,11.5,26,14.3799596456976,36.1132286457943,3.23192426307879,3.27123914928593
15,11.5,26.5,14.4818366535382,36.2500611458644,3.12544864431651,3.17074483832232
15.5,11.5,27,14.5770839570064,36.3819147609925,3.02388786104838,3.07501948022607
16,11.5,27.5,14.6659759908752,36.509061138239,2.92692545798173,2.98375210124442
16.5,11.5,28,14.7487679134433,36.6317525226865,2.834270505236,2.89665679685902
17,11.5,28.5,14.8256973082454,36.750223459371,2.74565622315095,2.81347172783634
17.5,11.5,29,14.8969857096906,36.8646923191525,2.66083657120403,2.73395531465105
18,11.5,29.5,14.9628399735185,36.9753626694113,2.57958508664711,2.65788540339863
18.5,11.5,30,15.0234535101756,37.0824245076757,2.50169233622827,2.58505637631475
19,11.5,30.5,15.079007396843,37.1860553739086,2.42696489811972,2.51527888548711
19.5,11.5,31,15.1296713818129,37.2864213551541,2.35522365734627,2.4483771223432
20,11.5,31.5,15.1756047931757,37.3836779945032,2.28630254615083,2.38418857441883
20.5,11.5,32,15.216957362282,37.477971114844,2.22004724044268,2.32256186242037
21,11.5,32.5,15.2538699711572,37.5694375665739,2.15631427157611,2.26335684079449
21.5,11.5,33,15.2864753319323,37.6582059073376,2.0949704888488,2.20644303215611
22,11.5,33.5,15.3148986053939,37.7443970208932,2.03589144376861,2.15169870683119
22.5,11.5,34,15.3392579649189,37.828124681373,1.97896102888501,2.09901043323135
23,11.5,34.5,15.3596651113335,37.9094960684774,1.92407105095439,2.04827246721014
23.5,11.5,35,15.3762257436045,37.98861223851,1.87112015472654,1.99938578338095
24,11.5,35.5,15.3890399897142,38.0655685556068,1.82001349088461,1.95225770287301
24.5,11.5,36,15.3982028015917,38.1404550870298,1.77066245017449,1.90680189360975
25,11.5,36.5,15.4038043175442,38.2133569659706,1.72298358579911,1.86293690089197
25.5,11.5,37,15.4059301952633,38.2843547249376,1.67689876752431,1.82058643911794
26,11.5,37.5,15.4046619181514,38.3535246024726,1.63233464384231,1.77967914383639
26.5,11.5,38,15.4000770774233,38.4209388256524,1.58922214017047,1.74014773735285
27,11.5,38.5,15.3922496321875,38.4866658705781,1.54749595426227,1.70192867621878
27.5,11.5,39,15.3812501494797,38.5507707028259,1.50709537552478,1.66496273346466
28,11.5,39.5,15.3671460260253,38.6133149996371,1.46796242018848,1.62919366320061
28.5,11.5,40,15.3500016933293,38.6743573554426,1.43004252934726,1.59456839483732
29,11.5,40.5,15.3298788075326,38.7339534721643,1.39328461225347,1.5610373903141
29.5,11.5,41,15.3068364253357,38.792156335592,1.35763962230141,1.52855276604441
30,11.5,41.5,15.2809311671626,38.8490163790098,1.32306219946894,1.49707075251496
5,12,17,10.9178876496381,32.2393460382229,6.63930476713393,6.51902690385329
5.5,12,17.5,11.2278480027117,32.5525348691121,6.32820034100818,6.2185428696965
6,12,18,11.5188608947248,32.8484559543679,6.03950528553898,5.94006793067837
6.5,12,18.5,11.7923268563354,33.1285094508702,5.77096230695303,5.68137368255203
7,12,19,12.049499163104,33.3939481325132,5.52060475138773,5.4405190227107
7.5,12,19.5,12.2915027307135,33.6458962854633,5.28671088763206,5.21580550982106
8,12,20,12.5193501758912,33.8853657691293,5.06776729624421,5.0057399157599
8.5,12,20.5,12.7339555269352,34.1132697267459,4.8624376844073,4.8090045682054
9,12,21,12.9361459755759,34.3304343373032,4.66953880780399,4.62443260202355
9.5,12,21.5,13.1266719890243,34.5376089276719,4.488018060871,4.45098665628244
10,12,22,13.3062160430845,34.7354747058022,4.31693729360739,4.28774232057925
10.5,12,22.5,13.4754001908293,34.9246523294971,4.15545719815797,4.13387254412079
11,12,23,13.6347926440365,35.1057084879533,4.00282380154769,3.98863499171829
11.5,12,23.5,13.7849135144167,35.2791616431068,3.85836014686852,3.85136302060418
12,12,24,13.9262398371652,35.4454870533089,3.72145431398168,3.72145432323726
12.5,12,24.5,14.0592099793596,35.6051211818599,3.59155353383478,3.59836511390437
13,12,25,14.1842275193233,35.7584655765175,3.46815690585131,3.48160258635555
13.5,12,25.5,14.3016646695676,35.9058902925933,3.35080892259767,3.3707190089174
14,12,26,14.4118653047508,36.0477369210762,3.23909529797936,3.2653068167401
14.5,12,26.5,14.5151476468218,36.1843212739504,3.13263777858491,3.16499471950835
15,12,27,14.6118066517852,36.3159357711433,3.0310907650147,3.06944291439037
15.5,12,27.5,14.7021161360628,36.4428515670807,2.93413812032768,2.97834108828615
16,12,28,14.7863306750002,36.5653204493959,2.84148895392667,2.8914037338842
16.5,12,28.5,14.8646873015002,36.6835765377752,2.75287707987286,2.80836954965713
17,12,29,14.937407028903,36.7978378070605,2.66805658560327,2.7289973341186
17.5,12,29.5,15.0046962189669,36.9083074554606,2.58680104475554,2.65306520137779
18,12,30,15.0667478130165,37.0151751359412,2.5089016977508,2.58036842124818
18.5,12,30.5,15.1237424419627,37.1186180664946,2.43416523143028,2.51071757554097
19,12,31,15.1758494288669,37.2188020329644,2.36241216852282,2.4439369867989
19.5,12,31.5,15.2232276959892,37.3158822963623,2.29347724203981,2.37986483990962
20,12,32,15.2660265867658,37.4100044151252,2.22720600842928,2.31834980080585
20.5,12,32.5,15.304386611877,37.5013049914709,2.16345551004848,2.25925234137731
21,12,33,15.3384401274547,37.5899123499033,2.10209216452282,2.2024416647795
21.5,12,33.5,15.3683119525196,37.6759471549567,2.04299205134983,2.14779673516552
22,12,34,15.3941199319014,37.7595229744326,1.98603905014836,2.09520402335617
22.5,12,34.5,15.4159754501739,37.84074679366,1.93112487288298,2.04455787260897
23,12,35,15.4339839014999,37.9197194856757,1.87814869294267,1.99575983855482
23.5,12,35.5,15.4482451197345,37.9965362416719,1.82701564677975,1.94871740807022
24,12,36,15.4588537726482,38.0712869655727,1.7776368056595,1.90334392204018
24.5,12,36.5,15.4658997237097,38.1440566361797,1.72992914186335,1.85955829666306
25,12,37,15.4694683644965,38.2149256399548,1.6838147985591,1.81728479732196
25.5,12,37.5,15.4696409204741,38.2839700771803,1.63922013380313,1.77645170394574
26,12,38,15.4664947325954,38.3512620439485,1.59607598188716,1.73699185817096
26.5,12,38.5,15.4601035169172,38.4168698921782,1.55431776943008,1.69884219689345
27,12,39,15.4505376042077,38.4808584696301,1.51388430929291,1.66194328708838
27.5,12,39.5,15.437864161315,38.543289341693,1.47471779182444,1.62623907833465
28,12,40,15.4221473958926,38.6042209965362,1.43676376155356,1.59167666120286
28.5,12,40.5,15.4034487459205,38.6637090350656,1.39997110620381,1.55820634096326
29,12,41,15.3818270553171,38.7218063469807,1.36429101325445,1.52578083958173
29.5,12,41.5,15.357338736816,38.7785632741043,1.32967769018604,1.4943557969953
30,12,42,15.330037923167,38.8340277620461,1.29608774935504,1.46388904489409
5,12.5,17.5,11.236854902228,32.4909142449509,6.33327680879916,6.20677151481605
5.5,12.5,18,11.5289873430927,32.7862751636314,6.04481441424086,5.92882338727345
6,12.5,18.5,11.803602516477,33.0657985302583,5.77648044196378,5.67061903625051
6.5,12.5,19,12.0619511986029,33.3307347472758,5.52630983596928,5.43022046353141
7,12.5,19.5,12.3051560490752,33.5822059726226,5.29258336854719,5.2059322474875
7.5,12.5,20,12.5342276414104,33.8212221502984,5.07378953863341,4.99626421684729
8,12.5,20.5,12.7500781476189,34.0486946949952,4.86859418727282,4.79990139481828
8.5,12.5,21,12.9535330678307,34.2654482217796,4.67581479131565,4.6156785369858
9,12.5,21.5,13.1453413232117,34.4722306390773,4.49440127439198,4.44256132750932
9.5,12.5,22,13.3261839725537,34.6697218653394,4.32341564256147,4.2796259662846
10,12.5,22.5,13.4966817666331,34.858541383489,4.16201978270815,4.12604719431967
10.5,12.5,23,13.6574017171974,35.0392548100033,4.00946139284181,3.98108477533799
11,12.5,23.5,13.8088628273357,35.2123796253907,3.86506337514732,3.84407234410967
11.5,12.5,24,13.9515411055297,35.378390188358,3.72821548065718,3.71440976777172
12,12.5,24.5,14.0858739657162,35.5377221359981,3.5983652089034,3.59155361191921
12.5,12.5,25,14.2122640993167,35.6907762559552,3.47501220687927,3.47501220074441
13,12.5,25.5,14.3310828917087,35.8379219030411,3.35770163478564,3.3643385547522
13.5,12.5,26,14.4426734444634,35.9795000216272,3.24601944591853,3.2591257618991
14,12.5,26.5,14.5473532554145,36.115825825878,3.13958823016431,3.15900332291702
14.5,12.5,27,14.6454166009155,36.2471911821823,3.03806288093,3.06363256112171
15,12.5,27.5,14.7371366581851,36.3738667316813,2.94112720603276,2.97270323321638
15.5,12.5,28,14.8227674002287,36.4961037853848,2.84849117252441,2.88593052592223
16,12.5,28.5,14.9025452912659,36.6141360197998,2.75988824748123,2.80305332986125
16.5,12.5,29,14.9766908067377,36.7281809971509,2.67507319515961,2.72383139091016
17,12.5,29.5,15.0454097987052,36.8384415310008,2.59382017908817,2.64804319577169
17.5,12.5,30,15.1088947246781,36.94510691531,2.51591996451662,2.57548383412783
18,12.5,30.5,15.1673257555414,37.0483540326043,2.44117976912111,2.50596473829134
18.5,12.5,31,15.2208717762312,37.1483483549014,2.36942074903255,2.43931070017263
19,12.5,31.5,15.2696912910746,37.2452448493102,2.30047725123477,2.37535974930032
19.5,12.5,32,15.3139332442202,37.3391887987315,2.23419519862078,2.31396124822294
20,12.5,32.5,15.353737764303,37.4303165468006,2.17043190265925,2.25497572451059
20.5,12.5,33,15.3892368413763,37.5187561751083,2.10905379502958,2.19827252625986
21,12.5,33.5,15.4205549431892,37.6046281197759,2.04993696468775,2.14373095873255
21.5,12.5,34,15.4478095770504,37.6880457336257,1.99296567524903,2.09123783662988
22,12.5,34.5,15.4711118027984,37.7691157994677,1.93803174112056,2.04068762801831
22.5,12.5,35,15.4905667017661,37.8479389993903,1.88503418614849,1.99198197495812
23,12.5,35.5,15.5062738060787,37.9246103443926,1.83387840989653,1.94502854217196
23.5,12.5,36,15.5183274921386,37.9992195682142,1.78447577928195,1.89974096935226
24,12.5,36.5,15.5268173417326,38.0718514887952,1.73674312935103,1.85603836532235
24.5,12.5,37,15.5318284738212,38.1425863404294,1.69060247102368,1.81384476698969
25,12.5,37.5,15.5334418497477,38.2115000793441,1.64598064670401,1.77308895580265
25.5,12.5,38,15.5317345543126,38.2786646651569,1.60280850972126,1.73370383045623
26,12.5,38.5,15.5267800549078,38.3441483203991,1.56102138928812,1.69562643027477
26.5,12.5,39,15.518648440678,38.4080157700772,1.52055794934979,1.65879723050636
27,12.5,39.5,15.5074066434786,38.4703284630392,1.48136086142409,1.6231605817403
27.5,12.5,40,15.4931186422224,38.5311447767386,1.44337567994736,1.58866369659071
28,12.5,40.5,15.4758456520495,38.5905202068313,1.40655105173744,1.55525668232514
28.5,12.5,41,15.4556462996152,38.6485075428985,1.3708384849788,1.52289261826517
29,12.5,41.5,15.4325767856663,38.7051570314681,1.33619200452157,1.49152700571441
29.5,12.5,42,15.4066910359642,38.7605165273907,1.30256841771855,1.46111802533487
30,12.5,42.5,15.3780408415137,38.814631634531,1.26992651405229,1.43162572694051
5,13,18,11.5382358144382,32.7215975711039,6.04966392811778,5.91712792643036
5.5,13,18.5,11.8139792865875,33.0005695210689,5.78155864791227,5.65943254936918
6,13,19,12.0734846698183,33.2649830975423,5.53159396006093,5.4195082130152
6.5,13,19.5,12.3178722821624,33.5159582447782,5.29805294864988,5.19566267909962
7,13,20,12.5481505769664,33.7545029144566,5.07942573095151,4.98640826761596
7.5,13,20.5,12.7652298004876,33.9815267233185,4.87437954225344,4.79043236079107
8,13,21,12.9699336983908,34.1978526597099,4.68173496094218,4.60657324472757
8.5,13,21.5,13.1630095887631,34.4042271566548,4.5004418498929,4.43379723965042
9,13,22,13.345137061519,34.6013287913273,4.32956459508439,4.27118347509292
9.5,13,22.5,13.5169355178658,34.7897758245943,4.16826547749072,4.11790773764953
10,13,23,13.6789707263408,34.9701327571395,4.01579346041563,3.97323127376163
10.5,13,23.5,13.8317605418872,35.1429160486359,3.87147249896327,3.8364892602014
11,13,24,13.9757799100234,35.3085991220212,3.73469267121364,3.70708228927604
11.5,13,24.5,14.1114652582347,35.4676167550058,3.6049028532285,3.58446858783897
12,13,25,14.2392183603738,35.6203689445985,3.48160262213978,3.46815691102333
12.5,13,25.5,14.3594097464026,35.7672243169839,3.36433817016877,3.35770130929249
13,13,26,14.472381718676,35.9085231439512,3.25269658431532,3.25269652140972
13.5,13,26.5,14.5784510267343,36.0445800178409,3.14629987914556,3.15277177321765
14,13,27,14.6779112448697,36.175686229276,3.04480374827078,3.05758907405867
14.5,13,27.5,14.7710348902937,36.3021118855032,2.94789244423383,2.96683900123192
15,13,28,14.8580753143309,36.42410780177,2.85527629656007,2.88023737355955
15.5,13,28.5,14.9392683945102,36.5419071936091,2.76668906545466,2.79752372039156
16,13,29,15.0148340515827,36.6557271940594,2.68188623711891,2.71845814644028
16.5,13,29.5,15.0849776122366,36.7657702165926,2.60064151112867,2.64281923489893
17,13,30,15.14989103551,36.8722251817484,2.52274658801291,2.57040318961584
17.5,13,30.5,15.2097540185412,36.9752686231159,2.44800838991171,2.50102097942234
18,13,31,15.2647349952797,37.0750656862854,2.37624895386129,2.43449874825931
18.5,13,31.5,15.3149920400491,37.171771032662,2.30730215715226,2.37067388278496
19,13,32,15.3606736863678,37.2655296585463,2.24101433953974,2.3093965315939
19.5,13,32.5,15.4019196701538,37.3564776386079,2.17724287286737,2.25052716863439
20,13,33,15.4388616053305,37.4447428017708,2.11585469564469,2.19393599910465
20.5,13,33.5,15.4716235988968,37.5304453465716,2.0567256946897,2.13950194501902
21,13,34,15.5003228116915,37.613698402221,1.99974065351665,2.08711255147776
21.5,13,34.5,15.5250699703602,37.6946085408783,1.94479091210183,2.03666186895787
22,13,35,15.5459698354038,37.7732762460159,1.8917761805797,1.9880523447721
22.5,13,35.5,15.5631216296375,37.8497963412045,1.84060161914839,1.94119149726422
23,13,36,15.5766194309089,37.9242583831656,1.79117885788918,1.89599333429985
23.5,13,36.5,15.5865525325004,37.9967470225187,1.74342476246899,1.85237690416117
24,13,37,15.5930057742737,38.0673423352791,1.6972615794014,1.81026661315262
24.5,13,37.5,15.5960598472842,38.1361201278351,1.65261584229389,1.76959115437944
25,13,38,15.59579157431,38.2031522178492,1.60941880815251,1.73028362858269
25.5,13,38.5,15.5922741684829,38.26850669327,1.56760595867145,1.69228146833735
26,13,39,15.5855774719866,38.3322481514207,1.52711592208365,1.65552514497396
26.5,13,39.5,15.5757681765869,38.3944379199289,1.48789121051634,1.61995858231873
27,13,40,15.5629100275835,38.4551342610869,1.44987752986817,1.58552969520206
27.5,13,40.5,15.5470640126149,38.5143925610739,1.41302373068796,1.55218852044553
28,13,41,15.5282885366085,38.5722655053331,1.37728150156891,1.5198884446842
28.5,13,41.5,15.5066395840447,38.6288032412709,1.34260453587915,1.48858462204012
29,13,42,15.4821708695897,38.6840535293343,1.3089499831661,1.45823574885784
29.5,13,42.5,15.4549339780561,38.7380618834253,1.2762765379946,1.42880156309835
30,13,43,15.4249784945575,38.7908717015176,1.24454521478181,1.40024483486228
5,13.5,18.5,11.8234563764355,32.9328273907435,5.7861964074657,5.64781508371482
5.5,13.5,19,12.0840986984316,33.1966981905553,5.53645690417161,5.40838329701212
6,13.5,19.5,12.3296504615848,33.4471581469512,5.30311880803594,5.18499720377466
6.5,13.5,20,12.5611179222739,33.6852131425319,5.08467453395065,4.97617216760846
7,13.5,20.5,12.7794093316845,33.9117709268169,4.87979429469716,4.78059904588866
7.5,13.5,21,12.9853466182846,34.1276527987577,4.68729833334879,4.59711687090242
8,13.5,21.5,13.1796754401717,34.333603659133,4.50613995431667,4.42469575886921
8.5,13.5,22,13.3630738666293,34.5303006921633,4.33538372562349,4.26241568427104
9,13.5,22.5,13.5361599021258,34.7183608895764,4.17419357868818,4.10945446747686
9.5,13.5,23,13.6994980289031,34.8983475932739,4.02181976293928,3.96507525102983
10,13.5,23.5,13.8536049143216,35.0707762027626,3.87758667175229,3.82861388001292
10.5,13.5,24,13.9989544047676,35.2361191691585,3.74088554998646,3.69947260949291
11,13.5,24.5,14.135981908039,35.3948103776791,3.61116572040292,3.57711054858004
11.5,13.5,25,14.2650882498234,35.5472490042368,3.48792816623562,3.46103783263175
12,13.5,25.5,14.3866430764495,35.6938029183165,3.37071911248819,3.35080906374002
12.5,13.5,26,14.5009878649886,35.8348116932122,3.25912572989899,3.24601950122228
13,13.5,26.5,14.6084385925658,35.9705892754832,3.15277163418287,3.14629981711598
13.5,13.5,27,14.7092881090547,36.1014263578036,3.0513125193747,3.05131255441477
14,13.5,27.5,14.803808250907,36.2275924929557,2.95443321134972,2.9607488573797
14.5,13.5,28,14.8922517284726,36.3493379813244,2.86184405699666,2.87432506860841
15,13.5,28.5,14.9748538146265,36.4668955597079,2.77327944251188,2.79178117683997
15.5,13.5,29,15.0518338586825,36.5804819154237,2.68849497348841,2.7128777929446
16,13.5,29.5,15.1233966463191,36.690299046438,2.60726493367646,2.63739408647298
16.5,13.5,30,15.1897336234844,36.7965354854826,2.52938121787044,2.56512685122703
17,13.5,30.5,15.2510239998855,36.8993674037662,2.45465100415434,2.49588720803374
17.5,13.5,31,15.3074357456586,36.9989596078755,2.38289608175603,2.42950120546965
18,13.5,31.5,15.3591264930854,37.0954664417333,2.3139512719364,2.36580740403278
18.5,13.5,32,15.4062443537429,37.1890326039981,2.24766279500707,2.30465592033447
19,13.5,32.5,15.4489286601908,37.2797938900115,2.1838881906613,2.24590741364678
19.5,13.5,33,15.4873106401994,37.3678778662958,2.12249442716822,2.18943230403671
20,13.5,33.5,15.5215140305665,37.4534044846491,2.06335782125314,2.13511002176199
20.5,13.5,34,15.5516556367385,37.5364866420556,2.0063632012482,2.08282816567576
21,13.5,34.5,15.577845843736,37.6172306919079,1.95140207311499,2.03248127642801
21.5,13.5,35,15.6001890832498,37.6957369114102,1.89837409662427,1.98397145461045
22,13.5,35.5,15.6187842612292,37.7720999294836,1.84718473174364,1.93720674890941
22.5,13.5,36,15.6337251498021,37.8464091190114,1.79774543552285,1.89210121182535
23,13.5,36.5,15.6451007469471,37.9187489568461,1.74997360308827,1.8485744082288
23.5,13.5,37,15.6529956069657,37.9891993546263,1.70379139943562,1.80655072813003
24,13.5,37.5,15.6574901444807,38.0578359631284,1.65912516271483,1.76595856901852
24.5,13.5,38,15.6586609143974,38.1247304525907,1.61590678585707,1.72673188228492
25,13.5,38.5,15.6565808700121,38.1899507711937,1.57407115261258,1.68880756141801
25.5,13.5,39,15.6513196012287,38.2535613836581,1.53355749339179,1.65212659963639
26,13.5,39.5,15.6429435546446,38.3156234917209,1.49430828933141,1.61663331199469
26.5,13.5,40,15.6315162370918,38.3761952380761,1.45626917552697,1.58227510681204
27,13.5,40.5,15.6170984040628,38.4353318952085,1.41938911099388,1.54900241201399
27.5,13.5,41,15.5997482343096,38.4930860404109,1.38361953020269,1.51676836489232
28,13.5,41.5,15.5795214917824,38.5495077181493,1.3489148051866,1.48552895866972
28.5,13.5,42,15.5564716759618,38.6046445908302,1.3152316940334,1.45524217273565
29,13.5,42.5,15.5306501615398,38.6585420789267,1.28252909898815,1.42586855580913
29.5,13.5,43,15.5021063283153,38.7112434913268,1.25076825204352,1.39737060353227
30,13.5,43.5,15.4708876820917,38.762790146694,1.21991218781663,1.36971258226669
5,14,19,12.0937924761436,33.1258852264749,5.54089821591133,5.39684650226003
